pubchem_sid	brd_id
375163941	BRD-K68200414-001-01-8
375163940	BRD-K97427945-001-01-0
375163939	BRD-K08369803-001-01-3
375163938	BRD-K30421070-001-01-0
375163937	BRD-A11020915-001-01-4
375163936	BRD-K50766813-003-01-1
375163935	BRD-K56629496-001-09-6
375163934	BRD-K41334873-001-01-1
375163933	BRD-K00294751-001-01-3
375163932	BRD-K12298866-001-01-2
375163931	BRD-K89005860-001-02-3
375163930	BRD-A25606213-001-09-6
375163929	BRD-K51097868-001-01-8
375163928	BRD-K51018874-001-01-6
375163927	BRD-K23084728-001-01-1
375163926	BRD-K04520329-001-08-5
375163925	BRD-K46365786-001-01-6
375163924	BRD-A56646989-001-01-3
375163923	BRD-K26410538-001-01-5
375163922	BRD-K36982050-001-01-9
375163921	BRD-K64728989-001-02-5
375163920	BRD-K78807879-001-01-6
375163919	BRD-A77114381-001-01-1
375163918	BRD-K46596672-001-01-3
375163917	BRD-A90863551-001-01-0
375163916	BRD-K36285785-001-01-9
375163915	BRD-A33829875-001-01-0
375163914	BRD-K36467674-001-01-7
375163913	BRD-K16906429-001-01-6
375163912	BRD-K70971940-001-01-3
375163911	BRD-K36879997-001-01-3
375163910	BRD-K03406322-001-01-0
375163909	BRD-K23730843-001-01-9
375163908	BRD-A04430840-001-01-4
375163907	BRD-A24023572-001-01-7
375163906	BRD-A74916378-001-01-7
375163905	BRD-K80727760-001-01-4
375163904	BRD-K36076034-001-01-1
375163903	BRD-A91973386-001-01-7
375163902	BRD-K13313179-001-01-0
375163901	BRD-K76679792-001-01-5
375163900	BRD-K57935268-001-01-9
375163899	BRD-A03296501-001-01-0
375163898	BRD-A09188289-001-01-1
375163897	BRD-A34597386-001-01-4
375163896	BRD-K75550602-001-01-9
375163895	BRD-K77429200-001-08-5
375163894	BRD-K25463625-001-03-5
375163893	BRD-K59174604-001-07-3
375163892	BRD-K09712216-001-01-4
375163891	BRD-A93881485-001-01-0
375163890	BRD-A41305570-001-01-9
375163889	BRD-K16225976-001-01-8
375163888	BRD-K68081869-001-01-2
375163887	BRD-A06467272-003-01-7
375163886	BRD-K26385211-001-01-3
375163885	BRD-A06856481-001-01-2
375163884	BRD-K54759166-001-02-7
375163883	BRD-K28858739-001-01-0
375163882	BRD-K60000233-001-07-6
375163881	BRD-K87859717-001-01-2
375163880	BRD-K36659165-001-01-5
375163879	BRD-K01683674-001-01-0
375163878	BRD-A57308917-001-02-4
375163877	BRD-K10785533-001-07-0
375163876	BRD-K37532507-001-01-0
375163875	BRD-A98156812-001-09-9
375163874	BRD-K59588131-001-01-9
375163873	BRD-K28602479-001-01-6
375163872	BRD-K99845002-001-01-1
375163871	BRD-K93706021-001-01-8
375163870	BRD-K56390622-004-01-3
375163869	BRD-K28821738-001-01-9
375163868	BRD-K84222621-001-01-1
375163867	BRD-K21957339-001-01-1
375163866	BRD-K23043165-001-01-7
375163865	BRD-K71839624-001-02-2
375163864	BRD-K50890235-001-01-3
375163863	BRD-K45075560-001-07-1
375163862	BRD-A09464864-001-01-9
375163861	BRD-K15226638-001-01-7
375163860	BRD-K85061172-001-07-2
375163859	BRD-K49526406-001-02-8
375163858	BRD-K61421758-001-01-1
375163857	BRD-K09142701-001-01-6
375163856	BRD-K35927208-001-01-6
375163855	BRD-K67068199-001-01-1
375163854	BRD-K64738842-001-07-0
375163853	BRD-K54791445-001-07-2
375163852	BRD-A63170499-001-01-8
375163851	BRD-K07294664-001-01-2
375163850	BRD-K93424170-001-01-7
375163849	BRD-K94618725-001-01-3
375163848	BRD-A01082634-001-01-6
375163847	BRD-K82529430-001-01-2
375163846	BRD-A20025233-001-01-7
375163845	BRD-K40235371-001-07-5
375163844	BRD-K57087571-001-01-1
375163843	BRD-K53791146-001-01-8
375163842	BRD-K37787484-001-01-7
375163841	BRD-A65722100-001-01-5
375163840	BRD-K09944568-001-01-7
375163839	BRD-K89845820-001-01-3
375163838	BRD-K27248287-001-01-1
375163837	BRD-K03711750-001-01-4
375163836	BRD-K45298407-001-01-9
375163835	BRD-K14131238-001-01-4
375163834	BRD-K78452586-001-02-3
375163833	BRD-K05629217-001-01-3
375163832	BRD-K72951310-001-01-5
375163831	BRD-K24469307-001-01-2
375163830	BRD-K78574870-001-01-1
375163829	BRD-A53899045-001-01-3
375163828	BRD-A86243319-001-01-4
375163827	BRD-K44878597-001-01-9
375163826	BRD-A73005098-001-01-9
375163825	BRD-K23891505-001-01-8
375163824	BRD-A03957522-001-06-1
375163823	BRD-K92400382-001-07-9
375163822	BRD-K26271511-001-01-2
375163821	BRD-K37650227-001-01-9
375163820	BRD-K71554326-001-01-0
375163819	BRD-K55078466-001-01-0
375163818	BRD-A49796931-001-01-5
375163817	BRD-K37187443-001-01-0
375163816	BRD-K04182088-001-01-0
375163815	BRD-K40619202-001-01-8
375163814	BRD-K12237579-001-01-8
375163813	BRD-K45404420-001-01-6
375163812	BRD-K28639128-001-01-3
375163811	BRD-K33919689-001-01-3
375163810	BRD-K11578160-001-01-1
375163809	BRD-K88794661-001-01-6
375163808	BRD-A92679596-001-09-8
375163807	BRD-K41287830-001-02-1
375163806	BRD-K38667616-003-01-7
375163805	BRD-K30316573-001-01-4
375163804	BRD-K30011951-001-01-3
375163803	BRD-K06444609-001-05-3
375163802	BRD-K67557541-001-01-8
375163801	BRD-K49873220-001-02-8
375163800	BRD-K88461150-001-01-0
375163799	BRD-A32081538-001-01-8
375163798	BRD-K37740227-001-09-1
375163797	BRD-K18021225-001-01-8
375163796	BRD-K07421789-001-07-8
375163795	BRD-K77533809-001-01-4
375163794	BRD-K89988461-001-01-5
375163793	BRD-K16960866-001-08-8
375163792	BRD-K75171068-001-01-1
375163791	BRD-K07659750-001-01-1
375163790	BRD-K89429288-001-07-8
375163789	BRD-K72493085-001-01-1
375163788	BRD-K98266741-001-01-7
375163787	BRD-A84063724-001-01-7
375163786	BRD-K31659600-001-01-3
375163785	BRD-K14486265-001-01-8
375163784	BRD-K83919173-001-07-2
375163783	BRD-K46421097-001-01-1
375163782	BRD-A34455347-001-01-3
375163781	BRD-K89556259-001-01-6
375163780	BRD-K33946888-001-01-5
375163779	BRD-A45843860-001-01-4
375163778	BRD-K52218717-001-01-2
375163777	BRD-A57752719-001-01-5
375163776	BRD-K41675992-001-01-3
375163775	BRD-K96013452-001-01-4
375163774	BRD-K54697736-001-01-2
375163773	BRD-A77016940-001-01-2
375163772	BRD-K47648485-001-06-7
375163771	BRD-K71510818-001-01-7
375163770	BRD-A28809800-001-01-9
375163769	BRD-K86798444-001-01-3
375163768	BRD-K94568303-001-01-0
375163767	BRD-K64809312-001-01-3
375163766	BRD-A33846967-001-01-3
375163765	BRD-K15897588-001-01-5
375163764	BRD-K87432878-001-01-3
375163763	BRD-A70534947-001-01-4
375163762	BRD-A36863360-001-01-8
375163761	BRD-K93358464-001-09-5
375163760	BRD-K21775356-001-01-5
375163759	BRD-K08381599-001-01-6
375163758	BRD-A68881195-001-01-2
375163757	BRD-K99744122-001-01-1
375163756	BRD-K69183264-001-01-6
375163755	BRD-K60748983-001-01-5
375163754	BRD-K96871774-001-08-1
375163753	BRD-A88112986-001-01-1
375163752	BRD-K41198948-001-02-9
375163751	BRD-K28280205-001-01-2
375163750	BRD-K15879273-001-01-3
375163749	BRD-A84523354-001-01-7
375163748	BRD-K59824111-001-02-0
375163747	BRD-K18006153-001-01-5
375163746	BRD-K62720698-001-02-6
375163745	BRD-A93729112-001-03-8
375163744	BRD-K75526957-001-01-0
375163743	BRD-K65660544-001-01-9
375163742	BRD-K39777924-001-09-7
375163741	BRD-K58306165-001-08-1
375163740	BRD-K91241818-001-01-5
375163739	BRD-K28933571-001-02-0
375163738	BRD-K47304488-001-01-5
375163737	BRD-K79216955-001-08-1
375163736	BRD-K14516400-001-01-8
375163735	BRD-K84470003-001-01-4
375163734	BRD-K65257373-001-02-8
375163733	BRD-K17836836-001-01-1
375163732	BRD-K85177950-001-07-4
375163731	BRD-K94936103-001-01-1
375163730	BRD-K44205296-001-08-4
375163729	BRD-K12971041-001-01-2
375163728	BRD-K09816923-001-01-7
375163727	BRD-K04454026-001-07-5
375163726	BRD-K83283966-001-01-7
375163725	BRD-K51130323-001-02-4
375163724	BRD-K36933369-001-02-6
375163723	BRD-K42378858-001-01-6
375163722	BRD-K89993980-001-05-8
375163721	BRD-K60019902-001-01-9
375163720	BRD-K58482774-001-01-8
375163719	BRD-K89970689-001-01-9
375163718	BRD-K96034810-001-01-7
375163717	BRD-K27453469-001-01-7
375163716	BRD-K73225895-001-02-4
375163715	BRD-K05412110-001-01-2
375163714	BRD-K85882114-001-01-5
375163713	BRD-K16711632-001-01-3
375163712	BRD-K56208917-001-07-4
375163711	BRD-A54773476-001-01-7
375163710	BRD-K58345026-001-01-3
375163709	BRD-K13448040-001-01-1
375163708	BRD-K80719286-001-01-6
375163707	BRD-K68206619-001-08-3
375163706	BRD-K84233703-001-01-9
375163705	BRD-A01916646-001-01-1
375163704	BRD-K44561925-001-01-4
375163703	BRD-K92349587-001-01-4
375163702	BRD-K92033742-001-01-6
375163701	BRD-K75189264-001-01-5
375163700	BRD-A88610445-001-01-9
375163699	BRD-K59674706-001-01-2
375163698	BRD-K76510807-001-01-5
375163697	BRD-K46989176-001-01-1
375163696	BRD-A17788064-001-07-6
375163695	BRD-A96305103-001-07-6
375163694	BRD-K23837253-001-01-5
375163693	BRD-A75032511-001-01-0
375163692	BRD-A80122943-001-01-0
375163691	BRD-A08322037-001-01-2
375163690	BRD-A34404863-001-01-5
375163689	BRD-K73275638-001-01-3
375163688	BRD-K25546396-001-07-5
375163687	BRD-K85288053-001-01-8
375163686	BRD-K00969809-001-02-0
375163685	BRD-K05641279-001-01-3
375163684	BRD-K21538426-001-01-3
375163683	BRD-K42660228-001-01-0
375163682	BRD-A11257416-001-01-6
375163681	BRD-K27667358-001-01-6
375163680	BRD-A31522186-001-02-5
375163679	BRD-K21119185-001-01-3
375163678	BRD-A54644943-001-01-5
375163677	BRD-K56816197-001-02-6
375163676	BRD-K69215429-001-02-6
375163675	BRD-K24815683-001-07-7
375163674	BRD-K90541070-001-01-2
375163673	BRD-K55992370-001-01-7
375163672	BRD-K76344247-001-01-7
375163671	BRD-A47468645-001-01-0
375163670	BRD-K47879117-001-01-5
375163669	BRD-A11905255-001-01-4
375163668	BRD-K98817088-001-01-8
375163667	BRD-K06018792-001-02-9
375163666	BRD-A24821224-001-01-6
375163665	BRD-K98899187-001-07-3
375163664	BRD-K97813470-001-01-4
375163663	BRD-K82573498-001-01-9
375163662	BRD-K64371621-001-01-0
375163661	BRD-K03914043-001-01-1
375163660	BRD-K57170081-001-01-8
375163659	BRD-K61611534-001-01-8
375163658	BRD-K48488674-001-02-7
375163657	BRD-K52132022-001-01-5
375163656	BRD-K35873944-001-01-1
375163655	BRD-K11849672-001-08-2
375163654	BRD-A87854067-001-01-1
375163653	BRD-K26988748-001-02-4
375163652	BRD-K00895576-001-01-0
375163651	BRD-A33531006-001-01-4
375163650	BRD-K83306412-001-01-6
375163649	BRD-A15463961-305-01-0
375163648	BRD-K13289177-001-01-4
375163647	BRD-K86220215-001-07-2
375163646	BRD-K87562722-001-04-9
375163645	BRD-K64082422-001-01-4
375163644	BRD-K05444877-004-02-0
375163643	BRD-K74775051-001-01-9
375163642	BRD-K91868689-001-07-8
375163641	BRD-K51724057-001-01-8
375163640	BRD-K79643445-001-02-7
375163639	BRD-K44559750-001-01-8
375163638	BRD-K47834912-001-01-7
375163637	BRD-K12654416-001-08-6
375163636	BRD-K34905441-001-01-0
375163635	BRD-K59046725-001-01-0
375163634	BRD-K81629041-001-01-2
375163633	BRD-A83677310-001-08-0
375163632	BRD-K92757100-001-01-6
375163631	BRD-A84400670-001-01-5
375163630	BRD-K84598123-001-01-7
375163629	BRD-A21929102-001-01-7
375163628	BRD-K89872879-001-01-7
375163627	BRD-K56734732-001-06-4
375163626	BRD-A13072065-001-07-8
375163625	BRD-A73007935-001-07-9
375163624	BRD-K15309618-001-01-5
375163623	BRD-A15188141-001-01-1
375163622	BRD-K89369880-001-01-1
375163621	BRD-K19337130-001-01-1
375163620	BRD-K14496702-001-01-8
375163619	BRD-K15278633-001-01-3
375163618	BRD-A64434886-001-07-5
375163617	BRD-A87146050-001-09-4
375163616	BRD-K05369041-001-01-8
375163615	BRD-A47508361-001-08-0
375163614	BRD-K64444361-001-08-4
375163613	BRD-A69503532-001-01-3
375163612	BRD-K04889421-001-01-6
375163611	BRD-K21901042-001-02-5
375163610	BRD-A65375660-001-01-4
375163609	BRD-A65825885-001-01-7
375163608	BRD-K41157828-001-01-2
375163607	BRD-K85685257-001-01-9
375163606	BRD-K82762297-001-01-1
375163605	BRD-K07786605-001-01-9
375163604	BRD-K80902666-001-01-8
375163603	BRD-A79516480-001-01-5
375163602	BRD-K39437609-001-01-7
375163601	BRD-K47407372-001-15-5
375163600	BRD-K22880030-001-01-6
375163599	BRD-K59655609-001-01-9
375163598	BRD-K23555087-001-07-2
375163597	BRD-K50820619-001-05-7
375163596	BRD-A80639794-001-01-3
375163595	BRD-K46551176-001-01-9
375163594	BRD-K20050899-001-01-8
375163593	BRD-K25177638-001-01-0
375163592	BRD-K53956446-001-01-4
375163591	BRD-K55087418-001-01-0
375163590	BRD-A94257352-001-02-0
375163589	BRD-K18089371-001-02-5
375163588	BRD-A77356738-001-01-8
375163587	BRD-K57915241-001-01-3
375163586	BRD-K38755642-001-01-2
375163585	BRD-K97225494-001-01-3
375163584	BRD-K84369069-001-07-6
375163583	BRD-K21153847-001-08-7
375163582	BRD-K01123513-001-01-2
375163581	BRD-K07837890-001-01-4
375163580	BRD-K35692746-001-09-8
375163579	BRD-K51904764-001-01-0
375163578	BRD-K83456385-001-02-0
375163577	BRD-K37653684-001-02-7
375163576	BRD-K01866958-001-01-8
375163575	BRD-K16348340-001-01-7
375163574	BRD-K93532680-001-01-0
375163573	BRD-K42926222-001-02-9
375163572	BRD-K83905644-001-01-5
375163571	BRD-K85027821-001-01-1
375163570	BRD-K49284178-001-07-9
375163569	BRD-K68041112-004-01-5
375163568	BRD-K79346858-001-01-9
375163567	BRD-A76840643-001-01-6
375163566	BRD-K49947900-001-01-9
375163565	BRD-K82532705-001-01-4
375163564	BRD-K25026760-001-01-9
375163563	BRD-K09205900-001-01-0
375163562	BRD-A29773074-001-01-5
375163561	BRD-K06426845-001-08-8
375163560	BRD-K69959695-001-01-8
375163559	BRD-A48086968-001-01-8
375163558	BRD-K40479254-001-01-4
375163557	BRD-A85173265-001-01-8
375163556	BRD-K06991972-001-01-1
375163555	BRD-K71392240-001-08-3
375163554	BRD-K65184988-001-08-8
375163553	BRD-A07480886-001-07-8
375163552	BRD-K93089590-001-01-0
375163551	BRD-A87159602-001-01-7
375163550	BRD-A88670412-001-01-2
375163549	BRD-K11947559-001-01-7
375163548	BRD-A83388967-001-01-5
375163547	BRD-K17639940-001-01-2
375163546	BRD-A53040914-001-01-2
375163545	BRD-K82027262-001-01-0
375163544	BRD-K24992623-001-01-0
375163543	BRD-K27832458-001-01-5
375163542	BRD-A35009229-001-01-0
375163541	BRD-K45229038-001-01-1
375163540	BRD-K32763791-001-01-1
375163539	BRD-K35495501-001-01-8
375163538	BRD-K40496822-001-01-1
375163537	BRD-A01913232-001-01-8
375163536	BRD-A96717936-001-07-5
375163535	BRD-K65528961-001-01-2
375163534	BRD-A36143649-236-01-0
375163533	BRD-K92033791-001-02-4
375163532	BRD-K79962935-001-01-0
375163531	BRD-K72319061-001-01-6
375163530	BRD-K81807364-001-01-3
375163529	BRD-K18814745-001-01-7
375163528	BRD-K27321785-001-01-3
375163527	BRD-K96486169-001-01-6
375163526	BRD-K75596070-001-01-5
375163525	BRD-K60154447-001-01-6
375163524	BRD-K44526663-001-01-3
375163523	BRD-K89475538-001-01-2
375163522	BRD-K99326428-001-01-8
375163521	BRD-K00225379-001-01-9
375163520	BRD-K00853115-001-01-7
375163519	BRD-K92575000-001-01-3
375163518	BRD-A15806323-001-01-8
375163517	BRD-K80390652-001-01-2
375163516	BRD-K90438232-001-01-6
375163515	BRD-K39888680-001-07-0
375163514	BRD-A87719483-001-01-2
375163513	BRD-K94483160-001-01-4
375163512	BRD-K30829421-001-01-0
375163511	BRD-K58726341-001-01-2
375163510	BRD-K72028614-001-02-3
375163509	BRD-K25547365-001-01-3
375163508	BRD-K76757771-001-01-4
375163507	BRD-K66733191-001-01-9
375163506	BRD-K53433022-001-01-6
375163505	BRD-K34224286-001-07-1
375163504	BRD-K55901831-001-01-1
375163503	BRD-K47627060-001-01-5
375163502	BRD-K98735900-001-01-8
375163501	BRD-K95272518-001-02-7
375163500	BRD-K64655857-001-01-1
375163499	BRD-K84187999-001-01-0
375163498	BRD-K25158058-001-01-1
375163497	BRD-K05464208-001-04-0
375163496	BRD-K85996941-001-03-8
375163495	BRD-A02255751-001-01-4
375163494	BRD-A69187793-001-01-9
375163493	BRD-A17571359-001-01-3
375163492	BRD-A48076163-001-01-2
375163491	BRD-A39318740-001-01-1
375163490	BRD-K02230780-001-01-0
375163489	BRD-A49387439-001-01-0
375163488	BRD-K07653880-001-01-7
375163487	BRD-K92197918-001-01-7
375163486	BRD-A82654740-001-01-5
375163485	BRD-K45950172-001-01-8
375163484	BRD-K94730287-001-07-3
375163483	BRD-K95279609-001-01-4
375163482	BRD-K83051512-001-01-7
375163481	BRD-K18629945-001-01-7
375163480	BRD-K20561320-001-01-3
375163479	BRD-K24449394-001-01-8
375163478	BRD-K22573372-001-01-3
375163477	BRD-K49803886-001-01-2
375163476	BRD-K06864865-001-01-0
375163475	BRD-A41183361-001-01-3
375163474	BRD-K23490393-001-01-4
375163473	BRD-A81232520-001-01-7
375163472	BRD-K69177564-001-01-5
375163471	BRD-A38323213-001-01-0
375163470	BRD-K28037009-001-01-4
375163469	BRD-K52358015-001-01-5
375163468	BRD-K74513686-001-01-7
375163467	BRD-K35156664-001-01-9
375163466	BRD-A96336082-001-01-9
375163465	BRD-K95955115-001-01-6
375163464	BRD-A24924312-001-01-1
375163463	BRD-K94470555-001-01-4
375163462	BRD-K18687103-001-01-3
375163461	BRD-K55863957-001-01-1
375163460	BRD-K71717240-001-01-6
375163459	BRD-K30747867-001-01-5
375163458	BRD-K64847605-001-01-9
375163457	BRD-K38653537-001-01-7
375163456	BRD-K42277924-001-02-8
375163455	BRD-A70297102-001-02-7
375163454	BRD-K67890868-001-01-8
375163453	BRD-K10690814-001-06-4
375163452	BRD-K24985831-001-09-5
375163451	BRD-K38228435-001-08-6
375163450	BRD-K93877631-001-01-9
375163449	BRD-K03628420-001-07-7
375163448	BRD-K68687976-001-01-6
375163447	BRD-K22295433-001-01-0
375163446	BRD-K80590370-001-02-6
375163445	BRD-K36021811-001-01-6
375163444	BRD-K80711122-001-01-1
375163443	BRD-K27389138-001-01-4
375163442	BRD-K10667951-001-02-4
375163441	BRD-K47288125-001-02-7
375163440	BRD-K20935905-001-08-7
375163439	BRD-A61863463-001-01-2
375163438	BRD-A09351721-001-02-9
375163437	BRD-A50241533-001-10-1
375163436	BRD-K20948617-001-01-4
375163435	BRD-K15622997-001-07-9
375163434	BRD-A66201883-001-01-2
375163433	BRD-K58188290-001-09-9
375163432	BRD-K44515617-001-03-9
375163431	BRD-K74531103-001-01-4
375163430	BRD-K35435634-003-01-0
375163429	BRD-K99752526-001-07-3
375163428	BRD-K37621077-001-08-6
375163427	BRD-K71480277-001-02-5
375163426	BRD-K51902602-001-02-8
375163425	BRD-K40497796-001-01-1
375163424	BRD-K40570362-001-01-9
375163423	BRD-K05485587-001-01-2
375163422	BRD-K00030946-001-01-7
375163421	BRD-K63279956-001-01-1
375163420	BRD-K80134072-001-09-9
375163419	BRD-A44213499-001-01-0
375163418	BRD-K13400144-001-08-2
375163417	BRD-K43582227-001-01-6
375163416	BRD-K88900974-001-01-1
375163415	BRD-K26165170-001-01-8
375163414	BRD-K63075555-001-01-8
375163413	BRD-K26618342-001-01-9
375163412	BRD-K86004376-001-01-8
375163411	BRD-K69282714-001-01-2
375163410	BRD-A92460428-001-01-4
375163409	BRD-A44695011-001-01-7
375163408	BRD-K69054019-001-01-7
375163407	BRD-K64008058-001-01-0
375163406	BRD-K52733460-001-01-9
375163405	BRD-K13833020-001-01-8
375163404	BRD-K74573332-001-01-9
375163403	BRD-A97464008-001-01-9
375163402	BRD-K59071469-001-01-8
375163401	BRD-K58599705-001-01-3
375163400	BRD-K54883722-001-01-4
375163399	BRD-A89373023-001-01-3
375163398	BRD-A87319860-001-01-4
375163397	BRD-K24269182-001-01-6
375163396	BRD-K94816931-001-02-1
375163395	BRD-K85239779-001-01-4
375163394	BRD-K14568538-001-08-9
375163393	BRD-K84669503-001-01-6
375163392	BRD-A12910017-001-01-2
375163391	BRD-A89877085-001-01-8
375163390	BRD-K57473684-001-01-7
375163389	BRD-A81589286-001-07-1
375163388	BRD-A96536816-001-08-2
375163387	BRD-K70585499-001-01-6
375163386	BRD-A83871708-001-01-4
375163385	BRD-A10473728-001-01-3
375163384	BRD-A39945971-001-01-1
375163383	BRD-A84152443-001-01-8
375163382	BRD-A10034910-001-01-1
375163381	BRD-A70017037-001-01-1
375163380	BRD-K14814541-001-01-7
375163379	BRD-K12640304-001-01-5
375163378	BRD-K60741398-001-07-6
375163377	BRD-K75221405-001-07-3
375163376	BRD-A31685918-001-08-2
375163375	BRD-K46183112-001-01-8
375163374	BRD-K20417371-001-01-6
375163373	BRD-A54211569-001-07-3
375163372	BRD-A16981063-001-01-2
375163371	BRD-A13015020-001-01-4
375163370	BRD-A30208751-001-01-9
375163369	BRD-K24934531-001-01-3
375163368	BRD-K77456151-001-01-2
375163367	BRD-K44266010-001-01-6
375163366	BRD-A30846688-001-01-4
375163365	BRD-K39821539-001-01-7
375163364	BRD-A45907964-001-08-7
375163363	BRD-K68949221-001-01-3
375163362	BRD-A80460967-001-07-2
375163361	BRD-K42116805-001-01-4
375163360	BRD-A47770875-001-01-0
375163359	BRD-K00334331-001-01-6
375163358	BRD-K43599698-001-01-0
375163357	BRD-K83454502-001-01-5
375163356	BRD-A27074209-001-01-8
375163355	BRD-K27277727-001-01-8
375163354	BRD-K96210514-001-01-2
375163353	BRD-A45143992-001-01-0
375163352	BRD-A50897702-001-01-4
375163351	BRD-K36175555-001-01-0
375163350	BRD-K80530442-001-01-8
375163349	BRD-K29464950-001-01-8
375163348	BRD-K39788306-001-01-9
375163347	BRD-A81871578-001-01-3
375163346	BRD-A96667073-001-01-8
375163345	BRD-A33264952-001-01-6
375163344	BRD-K22762926-001-01-3
375163343	BRD-K82986255-001-01-6
375163342	BRD-A90941111-001-01-7
375163341	BRD-K60927332-001-01-3
375163340	BRD-K62080851-001-02-8
375163339	BRD-K11543020-001-01-5
375163338	BRD-K51616288-001-01-7
375163337	BRD-K81922926-001-01-1
375163336	BRD-K55882439-001-08-4
375163335	BRD-K03586689-001-01-6
375163334	BRD-A53973843-001-01-0
375163333	BRD-K29518498-001-08-5
375163332	BRD-K12113818-001-02-0
375163331	BRD-K38315719-001-01-3
375163330	BRD-K36379600-001-01-3
375163329	BRD-K95118605-001-09-1
375163328	BRD-K45288363-001-01-2
375163327	BRD-K59332834-001-01-2
375163326	BRD-K03147463-001-01-9
375163325	BRD-K34748160-001-01-3
375163324	BRD-K01633302-001-02-3
375163323	BRD-K89338253-001-01-5
375163322	BRD-K54936524-001-02-8
375163321	BRD-K47940516-001-01-2
375163320	BRD-K54819224-001-01-1
375163319	BRD-K19252400-001-01-5
375163318	BRD-K25924406-001-07-2
375163317	BRD-K89874992-001-01-5
375163316	BRD-K88667093-001-07-9
375163315	BRD-K13809040-001-01-4
375163314	BRD-K60003349-001-01-4
